SSA,MP concentration,HM concentration,Hydrated radius,Electronegativity,Molar mass,Temperature,pH,Qm
0.5,0.0002,100,4.01,2.33,207.2,35,5.8,75.4464
0.5,0.0002,100,4.01,2.33,207.2,45,5.8,80.8036
,0.1,100,4.19,1.9,63.55,25,4.2,0.177926
,0.1,150,4.19,1.9,63.55,25,4.2,0.182609
,0.1,200,4.19,1.9,63.55,25,4.2,0.145151
,0.1,250,4.19,1.9,63.55,25,4.2,0.196657
,0.1,300,4.19,1.9,63.55,25,4.2,0.248165
,0.005,20,,2,200.59,25,7,1.08025
,0.005,20,,2,200.59,25,7,15.7716
,0.005,5,,2,200.59,25,1,0.869565
,0.005,5,,2,200.59,25,2,0.869565
,0.005,5,,2,200.59,25,3,1.7971
,0.005,5,,2,200.59,25,4,3.13043
,0.005,5,,2,200.59,25,5,3.76812
,0.005,5,,2,200.59,25,6,4.92754
,0.005,5,,2,200.59,25,7,5.27536
,0.005,5,,2,200.59,25,8,4.63768
,0.005,5,,2,200.59,25,9,4.57971
,0.005,5,,2,200.59,25,10,4.52174
,0.005,5,,2,200.59,25,11,4.11594
,0.005,5,,2,200.59,25,12,3.24638
150,0.5,0.1,4.01,2.33,207.2,25,,0.0432489
150,0.5,0.5,4.01,2.33,207.2,25,,0.0759494
150,0.5,1,4.01,2.33,207.2,25,,0.118143
150,0.5,2,4.01,2.33,207.2,25,,0.149789
150,0.5,4,4.01,2.33,207.2,25,,0.142405
150,0.5,0.1,4.01,2.33,207.2,25,,0.115918
150,0.5,0.5,4.01,2.33,207.2,25,,0.155102
150,0.5,1,4.01,2.33,207.2,25,,0.189388
150,0.5,2,4.01,2.33,207.2,25,,0.266122
150,0.5,4,4.01,2.33,207.2,25,,0.254694
45,1,20,4.01,2.33,207.2,25,,2.14615
45,1,20,4.01,2.33,207.2,25,,3.27846
45,1,20,4.19,1.9,63.55,25,,1.78406
45,1,20,4.19,1.9,63.55,25,,3.08261
70,0.5,5,,2.18,74.922,30,,1.98413
70,0.5,10,,2.18,74.922,30,,4.2328
70,0.5,15,,2.18,74.922,30,,12.3677
70,0.5,20,,2.18,74.922,30,,13.4259
70,0.5,25,,2.18,74.922,30,,16.336
70,0.5,30,,2.18,74.922,30,,24.4048
,1,1,4.19,1.9,63.55,25,6,0.10582
,1,3,4.19,1.9,63.55,25,6,0.15873
,1,5,4.19,1.9,63.55,25,6,0.21164
,1,10,4.19,1.9,63.55,25,6,0.251323
,1,15,4.19,1.9,63.55,25,6,0.31746
,1,20,4.19,1.9,63.55,25,6,0.343915
,1,25,4.19,1.9,63.55,25,6,0.357143
,1,30,4.19,1.9,63.55,25,6,0.396825
,1,1,4.19,1.9,63.55,25,6,0.15873
,1,3,4.19,1.9,63.55,25,6,0.238095
,1,5,4.19,1.9,63.55,25,6,0.304233
,1,10,4.19,1.9,63.55,25,6,0.383598
,1,15,4.19,1.9,63.55,25,6,0.47619
,1,20,4.19,1.9,63.55,25,6,0.529101
,1,25,4.19,1.9,63.55,25,6,0.595238
,1,30,4.19,1.9,63.55,25,6,0.621693
,1,100,4.01,1.9,207.2,30,3,30.5901
,1,100,4.01,1.9,207.2,30,4,52.0255
,1,100,4.01,1.9,207.2,30,5,91.8341
,1,100,4.01,1.9,207.2,30,6,94.1308
,1,100,4.01,1.9,207.2,30,7,94.0032
,1,200,4.01,1.9,207.2,30,6,188.037
,1,300,4.01,1.9,207.2,30,6,274.958
,1,400,4.01,1.9,207.2,30,6,351.671
,1,500,4.01,1.9,207.2,30,6,407.332
,1,100,4.19,1.9,63.55,30,3,29.059
,1,100,4.19,1.9,63.55,30,4,49.4737
,1,100,4.19,1.9,63.55,30,5,89.6651
,1,100,4.19,1.9,63.55,30,6,92.0893
,1,100,4.19,1.9,63.55,30,7,91.8341
,1,200,4.19,1.9,63.55,30,6,182.295
,1,300,4.19,1.9,63.55,30,6,264.111
,1,400,4.19,1.9,63.55,30,6,332.533
,1,500,4.19,1.9,63.55,30,6,386.917
,2,400,4.01,1.9,207.2,20,2,16.4706
,2,400,4.01,1.9,207.2,20,3,20.4412
,2,400,4.01,1.9,207.2,20,4,46.9118
,2,400,4.01,1.9,207.2,20,5,83.5294
,2,400,4.01,1.9,207.2,20,6,136.471
,2,400,4.01,1.9,207.2,20,7,113.971
,2,400,4.01,1.9,207.2,10,6,130.76
,2,400,4.01,1.9,207.2,25,6,101.427
,2,400,4.01,1.9,207.2,30,6,88.8425
,2,400,4.01,1.9,207.2,35,6,75.6953
,2,400,4.01,1.9,207.2,40,6,63.9531
,2,10,4.01,1.9,207.2,25,2,84.1223
,2,10,4.01,1.9,207.2,25,3,86.2188
,2,10,4.01,1.9,207.2,25,4,89.8681
,2,10,4.01,1.9,207.2,25,5,83.8901
,2,10,4.01,1.9,207.2,25,6,77.9111
,2,20,4.01,1.9,207.2,25,6,92.8571
,2,30,4.01,1.9,207.2,25,6,92.8571
,2,40,4.01,1.9,207.2,25,6,90.6832
,2,50,4.01,1.9,207.2,25,6,90.0621
,1.5,100,4.01,1.9,207.2,30,2,45.9438
,1.5,100,4.01,1.9,207.2,30,3,53.01206667
,1.5,100,4.01,1.9,207.2,30,4,57.83133333
,1.5,100,4.01,1.9,207.2,30,5,60.72286667
,1.5,100,4.01,1.9,207.2,30,6,63.61446667
,1.5,100,4.01,1.9,207.2,30,7,62.008
,0.5,50,4.01,1.9,207.2,30,6,83.8742
,1,50,4.01,1.9,207.2,30,6,44.4849
,1.5,50,4.01,1.9,207.2,30,6,31.81316667
,2,50,4.01,1.9,207.2,30,6,23.988725
,2.5,50,4.01,1.9,207.2,30,6,19.11086
,3,50,4.01,1.9,207.2,30,6,15.85895
,0.5,100,4.01,1.9,207.2,30,6,101.7914
,1,100,4.01,1.9,207.2,30,6,61.4889
,1.5,100,4.01,1.9,207.2,30,6,52.32766667
,2,100,4.01,1.9,207.2,30,6,39.04615
,2.5,100,4.01,1.9,207.2,30,6,30.89348
,3,100,4.01,1.9,207.2,30,6,26.06906667
,0.5,150,4.01,1.9,207.2,30,6,77.1189
,1,150,4.01,1.9,207.2,30,6,45.51585
,1.5,150,4.01,1.9,207.2,30,6,40.0196
,2,150,4.01,1.9,207.2,30,6,30.400275
,2.5,150,4.01,1.9,207.2,30,6,24.0807
,3,150,4.01,1.9,207.2,30,6,20.32495
,1.5,25,4.01,1.9,207.2,30,6,15.89146667
,1.5,50,4.01,1.9,207.2,30,6,31.39533333
,1.5,75,4.01,1.9,207.2,30,6,44.18605
,1.5,100,4.01,1.9,207.2,30,6,51.1628
,1.5,125,4.01,1.9,207.2,30,6,56.52458333
,1.5,150,4.01,1.9,207.2,30,6,40.3101
,1.5,175,4.01,1.9,207.2,30,6,37.98445
,1.5,200,4.01,1.9,207.2,30,6,26.35653333
,1.5,100,4.04,1.8,58.69,30,2,38.23293333
,1.5,100,4.04,1.8,58.69,30,3,39.83933333
,1.5,100,4.04,1.8,58.69,30,4,45.3012
,1.5,100,4.04,1.8,58.69,30,5,49.1566
,1.5,100,4.04,1.8,58.69,30,6,59.43773333
,1.5,100,4.04,1.8,58.69,30,7,58.7952
,0.5,50,4.04,1.8,58.69,30,6,68.7583
,1,50,4.04,1.8,58.69,30,6,37.843
,1.5,50,4.04,1.8,58.69,30,6,29.67573333
,2,50,4.04,1.8,58.69,30,6,22.385675
,2.5,50,4.04,1.8,58.69,30,6,18.10322
,3,50,4.04,1.8,58.69,30,6,14.94315
,0.5,100,4.04,1.8,58.69,30,6,86.2218
,1,100,4.04,1.8,58.69,30,6,51.8692
,1.5,100,4.04,1.8,58.69,30,6,47.44213333
,2,100,4.04,1.8,58.69,30,6,34.695
,2.5,100,4.04,1.8,58.69,30,6,27.77896
,3,100,4.04,1.8,58.69,30,6,23.47316667
,0.5,150,4.04,1.8,58.69,30,6,56.5083
,1,150,4.04,1.8,58.69,30,6,37.95855
,1.5,150,4.04,1.8,58.69,30,6,32.2319
,2,150,4.04,1.8,58.69,30,6,23.87355
,2.5,150,4.04,1.8,58.69,30,6,19.40808
,3,150,4.04,1.8,58.69,30,6,15.9731
,1.5,25,4.04,1.8,58.69,30,6,14.98708333
,1.5,50,4.04,1.8,58.69,30,6,28.68216667
,1.5,75,4.04,1.8,58.69,30,6,37.5969
,1.5,100,4.04,1.8,58.69,30,6,45.47806667
,1.5,125,4.04,1.8,58.69,30,6,42.63566667
,1.5,150,4.04,1.8,58.69,30,6,29.845
,1.5,175,4.04,1.8,58.69,30,6,25.32296667
,1.5,200,4.04,1.8,58.69,30,6,19.63826667
,0.00125,50,4.19,1.9,63.55,25,4,1.31661
,0.00125,100,4.19,1.9,63.55,25,4,2.25705
,0.00125,150,4.19,1.9,63.55,25,4,4.13793
,0.00125,200,4.19,1.9,63.55,25,4,6.39498
,0.00125,250,4.19,1.9,63.55,25,4,10.3448
,0.00125,50,4.3,1.6,65.93,25,4,1.21222
,0.00125,100,4.3,1.6,65.93,25,4,2.42443
,0.00125,150,4.3,1.6,65.93,25,4,4.89056
,0.00125,200,4.3,1.6,65.93,25,4,7.35613
,0.00125,250,4.3,1.6,65.93,25,4,12.5815
,1,20,4.01,1.9,207.2,25,2,2.10028
,1,20,4.01,1.9,207.2,25,4,3.55432
,1,20,4.01,1.9,207.2,25,5,5.81058
,1,20,4.01,1.9,207.2,25,6,4.90808
,1,20,4.01,1.9,207.2,25,5,0.537634
,1,50,4.01,1.9,207.2,25,5,3.01075
,1,100,4.01,1.9,207.2,25,5,5.21505
,1,200,4.01,1.9,207.2,25,5,8.06452
,1,10.1303,4.01,1.9,207.2,25,7,3.01008
,1,19.7275,4.01,1.9,207.2,25,7,5.68481
,1,39.9882,4.01,1.9,207.2,25,7,16.4108
,1,99.7038,4.01,1.9,207.2,25,7,38.8426
,1,199.941,4.01,1.9,207.2,25,7,73.987
,1,10.95416,4.01,1.9,207.2,25,5,8.89067
,1,21.1774,4.01,1.9,207.2,25,5,16.2937
,1,40.7044,4.01,1.9,207.2,25,5,29.6122
,1,100.4969,4.01,1.9,207.2,25,5,67.5691
,1,199.57,4.01,1.9,207.2,25,5,123.699
,3.3,2.504646,4.19,1.9,63.55,25,6.5,0.10892
,3.3,4.8853606,4.19,1.9,63.55,25,6.5,0.180282
,3.3,7.4062923,4.19,1.9,63.55,25,6.5,0.244131
,3.3,9.9806974,4.19,1.9,63.55,25,6.5,0.274178
,3.3,14.9644976,4.19,1.9,63.55,25,6.5,0.334272
,3.3,20.0265475,4.19,1.9,63.55,25,6.5,0.368075
,3.3,29.9895182,4.19,1.9,63.55,25,6.5,0.386854
,3.3,39.8657319,4.19,1.9,63.55,25,6.5,0.379343
,3.3,49.9193371,4.19,1.9,63.55,25,6.5,0.375587
,3.3,2.4101106,4.19,1.9,63.55,25,6.5,0.180282
,3.3,5.0464864,4.19,1.9,63.55,25,6.5,0.229108
,3.3,7.5178422,4.19,1.9,63.55,25,6.5,0.277934
,3.3,9.9768065,4.19,1.9,63.55,25,6.5,0.323005
,3.3,15.0102026,4.19,1.9,63.55,25,6.5,0.398122
,3.3,19.9071525,4.19,1.9,63.55,25,6.5,0.431925
,3.3,29.9073076,4.19,1.9,63.55,25,6.5,0.461972
,3.3,39.9980972,4.19,1.9,63.55,25,6.5,0.469484
,3.3,49.7712783,4.19,1.9,63.55,25,6.5,0.480751
0.00309,0.246158,100,4.04,1.91,58.69,25,5.5,35.119
0.00309,0.498421,100,4.04,1.91,58.69,25,5.5,37.9762
0.00309,0.996043,100,4.04,1.91,58.69,25,5.5,41.0714
0.00309,1.49818,100,4.04,1.91,58.69,25,5.5,32.0238
0.00309,1.99984,100,4.04,1.91,58.69,25,5.5,29.0476
0.00309,1,100,4.04,1.91,58.69,25,1.99219,10.2518
0.00309,1,100,4.04,1.91,58.69,25,2.48438,13.1655
0.00309,1,100,4.04,1.91,58.69,25,2.98438,17.1583
0.00309,1,100,4.04,1.91,58.69,25,3.48438,23.3094
0.00309,1,100,4.04,1.91,58.69,25,3.99219,34.1007
0.00309,1,100,4.04,1.91,58.69,25,4.49219,38.2014
0.00309,1,100,4.04,1.91,58.69,25,4.98438,41.223
0.00309,1,100,4.04,1.91,58.69,25,5.47656,42.6259
0.00309,1,100,4.04,1.91,58.69,25,5.98438,39.1727
0.00309,1,100.61,4.04,1.91,58.69,25,5.5,42.3404
0.00309,1,200.305,4.04,1.91,58.69,25,5.5,58.0851
0.00309,1,300,4.04,1.91,58.69,25,5.5,64.0426
0.00309,1,400.61,4.04,1.91,58.69,25,5.5,68.0851
0.00309,1,499.39,4.04,1.91,58.69,25,5.5,70
0.00309,1,98.7805,4.04,1.91,58.69,35,5.5,46.383
0.00309,1,197.561,4.04,1.91,58.69,35,5.5,63.1915
0.00309,1,299.085,4.04,1.91,58.69,35,5.5,68.2979
0.00309,1,398.78,4.04,1.91,58.69,35,5.5,73.4043
0.00309,1,497.561,4.04,1.91,58.69,35,5.5,75.5319
0.00309,1,99.6951,4.04,1.91,58.69,45,5.5,50.6383
0.00309,1,199.39,4.04,1.91,58.69,45,5.5,67.6596
0.00309,1,300,4.04,1.91,58.69,45,5.5,72.5532
0.00309,1,399.695,4.04,1.91,58.69,45,5.5,75.7447
0.00309,1,499.39,4.04,1.91,58.69,45,5.5,77.4468
0.00309,0.250514,100,4.23,1.8,58.93,25,5.5,25
0.00309,0.499202,100,4.23,1.8,58.93,25,5.5,28.0952
0.00309,0.996758,100,4.23,1.8,58.93,25,5.5,32.0238
0.00309,1.49889,100,4.23,1.8,58.93,25,5.5,23.0952
0.00309,2.00047,100,4.23,1.8,58.93,25,5.5,21.0714
0.00309,1,100,4.23,1.8,58.93,25,2,9.06475
0.00309,1,100,4.23,1.8,58.93,25,2.50781,11.1151
0.00309,1,100,4.23,1.8,58.93,25,3,13.9209
0.00309,1,100,4.23,1.8,58.93,25,3.49219,18.9928
0.00309,1,100,4.23,1.8,58.93,25,4.00781,28.9209
0.00309,1,100,4.23,1.8,58.93,25,4.49219,30.8633
0.00309,1,100,4.23,1.8,58.93,25,5,33.0216
0.00309,1,100,4.23,1.8,58.93,25,5.49219,34.3165
0.00309,1,100,4.23,1.8,58.93,25,5.99219,30.9712
0.00309,1,100,4.23,1.8,58.93,25,5.5,34.3124
0.00309,1,199.091,4.23,1.8,58.93,25,5.5,48.8578
0.00309,1,300.909,4.23,1.8,58.93,25,5.5,59.1142
0.00309,1,400,4.23,1.8,58.93,25,5.5,64.8951
0.00309,1,500,4.23,1.8,58.93,25,5.5,68.9977
0.00309,1,99.0909,4.23,1.8,58.93,35,5.5,39.1608
0.00309,1,198.182,4.23,1.8,58.93,35,5.5,59.3007
0.00309,1,297.273,4.23,1.8,58.93,35,5.5,65.0816
0.00309,1,397.273,4.23,1.8,58.93,35,5.5,69.1841
0.00309,1,497.273,4.23,1.8,58.93,35,5.5,71.9814
0.00309,1,100,4.23,1.8,58.93,45,5.5,43.4499
0.00309,1,200,4.23,1.8,58.93,45,5.5,63.5897
0.00309,1,300,4.23,1.8,58.93,45,5.5,67.5058
0.00309,1,400,4.23,1.8,58.93,45,5.5,72.5408
0.00309,1,499.091,4.23,1.8,58.93,45,5.5,74.5921
1,2,27.54604,4.19,1.9,63.55,20,6,6.73077
1,2,94.0593,4.19,1.9,63.55,20,6,21.7949
1,2,122.129,4.19,1.9,63.55,20,6,24.6795
1,2,147.7384,4.19,1.9,63.55,20,6,25.1603
1,2,173.7226,4.19,1.9,63.55,20,6,26.1218
1,2,223.23,4.19,1.9,63.55,20,6,25.641
1,2,95.075,4.19,1.9,63.55,30,6,22.5962
1,2,123.9481,4.19,1.9,63.55,30,6,26.7628
1,2,151.2144,4.19,1.9,63.55,30,6,28.3654
1,2,179.23,4.19,1.9,63.55,30,6,30.9295
1,2,229.862,4.19,1.9,63.55,30,6,31.891
1,2,25.46048,4.19,1.9,63.55,40,6,4.80769
1,2,129.4556,4.19,1.9,63.55,40,6,31.5705
1,2,158.8616,4.19,1.9,63.55,40,6,35.4167
1,2,190.0322,4.19,1.9,63.55,40,6,41.0256
1,2,240.2898,4.19,1.9,63.55,40,6,41.5064
1,2,100,4.19,1.9,63.55,25,2,3.23529
1,2,100,4.19,1.9,63.55,25,3,27.9412
1,2,100,4.19,1.9,63.55,25,4,30.8824
1,2,100,4.19,1.9,63.55,25,5,32.0588
1,2,100,4.19,1.9,63.55,25,6,35.2941
1,2,37.86408,4.26,1.6,112.41,20,6,8.93204
1,2,71.165,4.26,1.6,112.41,20,6,20.5825
1,2,108.8538,4.26,1.6,112.41,20,6,33.7864
1,2,138.8347,4.26,1.6,112.41,20,6,38.835
1,2,175.6087,4.26,1.6,112.41,20,6,50.8738
1,2,213.913,4.26,1.6,112.41,20,6,64.0777
1,2,35.6624,4.26,1.6,112.41,30,6,10.4854
1,2,72.8346,4.26,1.6,112.41,30,6,22.5243
1,2,110.3634,4.26,1.6,112.41,30,6,35.3398
1,2,145.271,4.26,1.6,112.41,30,6,45.0485
1,2,180.9129,4.26,1.6,112.41,30,6,55.9223
1,2,224.1235,4.26,1.6,112.41,30,6,74.1748
1,2,36.8152,4.26,1.6,112.41,40,6,11.2621
1,2,73.1914,4.26,1.6,112.41,40,6,23.301
1,2,111.873,4.26,1.6,112.41,40,6,36.8932
1,2,151.3094,4.26,1.6,112.41,40,6,51.2621
1,2,186.5945,4.26,1.6,112.41,40,6,61.3592
1,2,229.4071,4.26,1.6,112.41,40,6,79.6117
1,2,100,4.26,1.6,112.41,25,2,0.441176
1,2,100,4.26,1.6,112.41,25,3,21.3235
1,2,100,4.26,1.6,112.41,25,4,36.4706
1,2,100,4.26,1.6,112.41,25,5,44.2647
1,2,100,4.26,1.6,112.41,25,6,46.3235
1,2,37.3936,4.01,2.33,207.2,20,6,12.8276
1,2,79.3311,4.01,2.33,207.2,20,6,28.9655
1,2,113.4274,4.01,2.33,207.2,20,6,38.8966
1,2,143.8397,4.01,2.33,207.2,20,6,43.8621
1,2,176.7203,4.01,2.33,207.2,20,6,51.3103
1,2,210.4114,4.01,2.33,207.2,20,6,60.4138
1,2,38.2226,4.01,2.33,207.2,30,6,13.2414
1,2,80.584,4.01,2.33,207.2,30,6,28.9655
1,2,116.7309,4.01,2.33,207.2,30,6,41.3793
1,2,145.4852,4.01,2.33,207.2,30,6,45.5172
1,2,186.5938,4.01,2.33,207.2,30,6,61.2414
1,2,221.5252,4.01,2.33,207.2,30,6,71.1724
1,2,38.634,4.01,2.33,207.2,40,6,13.6552
1,2,80.9705,4.01,2.33,207.2,40,6,31.0345
1,2,117.1361,4.01,2.33,207.2,40,6,42.2069
1,2,150.422,4.01,2.33,207.2,40,6,50.4828
1,2,196.8786,4.01,2.33,207.2,40,6,71.5862
1,2,231.3923,4.01,2.33,207.2,40,6,81.5172
1,2,100,4.01,2.33,207.2,25,2,0.294118
1,2,100,4.01,2.33,207.2,25,3,31.6176
,3,300,4.04,1.91,58.69,25,5,16.2164
,3,300,4.26,1.6,112.41,25,5,33.4352
,3,300,,1.6,51.996,25,5,18.1924
,3,300,4.01,2.33,207.2,25,5,73.0204
,3,50,4.01,2.33,207.2,25,5,16.1429
,3,100,4.01,2.33,207.2,25,5,32.5404
,3,200,4.01,2.33,207.2,25,5,65.9627
,3,300,4.01,2.33,207.2,25,5,93.5404
,3,400,4.01,2.33,207.2,25,5,112.547
,3,500,4.01,2.33,207.2,25,5,112.919
0.01,5,10,4.3,1.6,65.93,30,2,0.691984
0.01,5,10,4.3,1.6,65.93,30,3,1.49367
0.01,5,10,4.3,1.6,65.93,30,4,1.839662
0.01,5,10,4.3,1.6,65.93,30,5,1.991562
0.01,5,10,4.3,1.6,65.93,30,6,1.974684
0.01,5,10,4.3,1.6,65.93,30,7,1.687764
0.01,1,10,4.3,1.6,65.93,30,5,4.625
0.01,2,10,4.3,1.6,65.93,30,5,3.625
0.01,3,10,4.3,1.6,65.93,30,5,2.916666667
0.01,4,10,4.3,1.6,65.93,30,5,2.3541675
0.01,5,10,4.3,1.6,65.93,30,5,1.983334
0.01,6,10,4.3,1.6,65.93,30,5,1.659721667
0.01,7,10,4.3,1.6,65.93,30,5,1.422618571
0.01,5,10,4.3,1.6,65.93,30,5,1.9928
0.01,5,20,4.3,1.6,65.93,30,5,3.856
0.01,5,30,4.3,1.6,65.93,30,5,5.4888
,1,100,4.01,2.33,207.2,25,1,18.6312
,1,100,4.01,2.33,207.2,25,2,93.9163
,1,100,4.01,2.33,207.2,25,3,99.6198
,1,100,4.01,2.33,207.2,25,4,99.6198
,1,100,4.01,2.33,207.2,25,5,99.6198
,1,100,4.01,2.33,207.2,25,6,99.6198
,1,10,4.01,2.33,207.2,25,3,9.92609
,1,50,4.01,2.33,207.2,25,3,48.1254
,1,100,4.01,2.33,207.2,25,3,99.0638
,1,200,4.01,2.33,207.2,25,3,198.378
,1,300,4.01,2.33,207.2,25,3,290.034
,1,400,4.01,2.33,207.2,25,3,371.485
,1,500,4.01,2.33,207.2,25,3,424.842
,1,600,4.01,2.33,207.2,25,3,467.996
,1,700,4.01,2.33,207.2,25,3,508.587
,1,800,4.01,2.33,207.2,25,3,536.421
,1,900,4.01,2.33,207.2,25,3,551.48
,1,1000,4.01,2.33,207.2,25,3,553.783
2.41,10,200,4.04,1.91,58.69,25,5.5,15.13
2.41,10,200,4.26,1.6,112.41,25,5.5,8.36
0.19,0.5,100,4.01,2.33,207.2,60,,87.2727
0.19,0.5,100,4.01,2.33,207.2,60,,105.455
0.19,0.5,100,4.19,1.9,63.55,60,,10.9091
0.19,0.5,100,4.19,1.9,63.55,60,,11.6364
1.75,0.4,100,3.41,2,,25,2,102.299
1.75,0.4,100,3.41,1.9,,25,4,166.092
1.75,0.4,100,3.41,1.9,,25,6,180.46
1.75,0.4,100,3.41,1.9,,25,8,190.23
1.75,0.4,100,3.41,1.9,,25,10,196.552
1.75,0.4,100,3.41,1.9,,25,12,203.448
1.75,0.4,100,4.19,1.9,63.55,25,2,85.6322
1.75,0.4,100,4.19,1.9,63.55,25,4,133.908
1.75,0.4,100,4.19,1.9,63.55,25,6,147.701
1.75,0.4,100,4.19,1.9,63.55,25,8,162.069
1.75,0.4,100,4.19,1.9,63.55,25,10,176.437
1.75,0.4,100,4.19,1.9,63.55,25,12,180.46
1.75,0.4,100,4.61,1.6,51.996,25,2,91.3793
1.75,0.4,100,4.61,1.6,51.996,25,4,116.092
1.75,0.4,100,4.61,1.6,51.996,25,6,123.563
1.75,0.4,100,4.61,1.6,51.996,25,8,134.483
1.75,0.4,100,4.61,1.6,51.996,25,10,138.506
1.75,0.4,100,4.61,1.6,51.996,25,12,141.379
,2.5,100,4.3,1.6,65.93,25,2,17.781
,2.5,100,4.3,1.6,65.93,25,3,29.366
,2.5,100,4.3,1.6,65.93,25,4,36.4553
,2.5,100,4.3,1.6,65.93,25,5,36.6282
,2.5,100,4.3,1.6,65.93,25,6,36.8876
,2.5,100,4.3,1.6,65.93,25,7,37.147
,2.5,100,4.3,1.6,65.93,25,8,35.6772
,2.5,40.27158,4.3,1.6,65.93,25,7,13.3333
,2.5,60.07545,4.3,1.6,65.93,25,7,18.7879
,2.5,79.9726,4.3,1.6,65.93,25,7,22.1212
,2.5,99.89655,4.3,1.6,65.93,25,7,24.8485
,2.5,149.7932,4.3,1.6,65.93,25,7,29.697
,2.5,199.77025,4.3,1.6,65.93,25,7,32.7273
,2.5,249.813,4.3,1.6,65.93,25,7,34.2424
,2.5,300.68075,4.3,1.6,65.93,25,7,34.5455
,2.5,100,4.26,1.6,112.41,25,2,9.48127
,2.5,100,4.26,1.6,112.41,25,3,20.4611
,2.5,100,4.26,1.6,112.41,25,4,33.9481
,2.5,100,4.26,1.6,112.41,25,5,34.121
,2.5,100,4.26,1.6,112.41,25,6,34.4669
,2.5,100,4.26,1.6,112.41,25,7,34.8127
,2.5,100,4.26,1.6,112.41,25,8,33.7752
,2.5,39.88325,4.26,1.6,112.41,25,7,12.8696
,2.5,59.9637,4.26,1.6,112.41,25,7,18.4348
,2.5,79.64955,4.26,1.6,112.41,25,7,22.6087
,2.5,99.9091,4.26,1.6,112.41,25,7,26.087
,2.5,149.95675,4.26,1.6,112.41,25,7,31.3043
,2.5,200.2825,4.26,1.6,112.41,25,7,34.7826
,2.5,250.3125,4.26,1.6,112.41,25,7,37.2174
,2.5,301.3905,4.26,1.6,112.41,25,7,37.913
0.17,0.5,51.11017,4.26,1.6,112.41,25,5,85.9649
0.17,0.5,101.6788,4.26,1.6,112.41,25,5,162.719
0.17,0.5,198.9823,4.26,1.6,112.41,25,5,239.474
0.17,0.5,501.1625,4.26,1.6,112.41,25,5,500.439
0.17,0.5,800.9105,4.26,1.6,112.41,25,5,650.877
0.17,0.5,999.8575,4.26,1.6,112.41,25,5,670.833
0.17,0.5,49.8681,4.26,1.6,112.41,35,5,93.6404
0.17,0.5,99.94,4.26,1.6,112.41,35,5,173.465
0.17,0.5,202.097,4.26,1.6,112.41,35,5,257.895
0.17,0.5,499.242,4.26,1.6,112.41,35,5,531.14
0.17,0.5,800.1875,4.26,1.6,112.41,35,5,661.623
0.17,0.5,999.1575,4.26,1.6,112.41,35,5,687.719
0.17,0.5,50.13877,4.26,1.6,112.41,45,5,98.2456
0.17,0.5,100.4591,4.26,1.6,112.41,45,5,176.535
0.17,0.5,201.6222,4.26,1.6,112.41,45,5,267.105
0.17,0.5,500.369,4.26,1.6,112.41,45,5,561.842
0.17,0.5,800.0055,4.26,1.6,112.41,45,5,681.579
0.17,0.5,50.86695,4.04,1.91,58.69,25,5,66.2409
0.17,0.5,101.0952,4.04,1.91,58.69,25,5,100.782
0.17,0.5,199.351,4.04,1.91,58.69,25,5,180.674
0.17,0.5,500.0095,4.04,1.91,58.69,25,5,249.597
0.17,0.5,800.563,4.04,1.91,58.69,25,5,290.422
0.17,0.5,51.57355,4.04,1.91,58.69,35,5,72.7245
0.17,0.5,99.7875,4.04,1.91,58.69,35,5,115.913
0.17,0.5,200.924,4.04,1.91,58.69,35,5,201.566
0.17,0.5,499.422,4.04,1.91,58.69,35,5,266.168
0.17,0.5,799.816,4.04,1.91,58.69,35,5,299.068
0.17,0.5,48.13235,4.04,1.91,58.69,45,5,73.4477
0.17,0.5,99.5872,4.04,1.91,58.69,45,5,123.118
0.17,0.5,199.2556,4.04,1.91,58.69,45,5,215.976
0.17,0.5,499.0205,4.04,1.91,58.69,45,5,280.577
0.17,0.5,800.8685,4.04,1.91,58.69,45,5,311.315
0.17,0.5,999.389,4.04,1.91,58.69,45,5,330.608
,5,0.5069665,4.01,2.33,207.2,25,5,0.0434783
,5,8.925635,4.01,2.33,207.2,25,5,0.913043
,5,39.0666,4.01,2.33,207.2,25,5,3.95652
,5,65.56985,4.01,2.33,207.2,25,5,6.65217
,5,84.2991,4.01,2.33,207.2,25,5,8.3913
,5,107.0723,4.01,2.33,207.2,25,5,9.91304
,5,139.5248,4.01,2.33,207.2,25,5,10.3478
,5,153.048,4.01,2.33,207.2,25,5,10.5652
,5,20,4.01,2.33,207.2,25,3,1.95708
,5,20,4.01,2.33,207.2,25,4,3.81116
,5,20,4.01,2.33,207.2,25,5,3.879828
,5,20,4.01,2.33,207.2,25,5.5,3.896996
,5,20,4.01,2.33,207.2,25,5,3.75652
,5,20,4.01,2.33,207.2,25,5,3.73913
,5,20,4.01,2.33,207.2,25,5,3.63478
,5,20,4.01,2.33,207.2,25,5,3.54783
,5,20,4.01,2.33,207.2,25,5,3.58261
,5,20,4.01,2.33,207.2,25,5,3.61739
,5,0.7251975,4.19,1.9,63.55,25,5,0.0869565
,5,10.60938,4.19,1.9,63.55,25,5,1.08696
,5,32.41565,4.19,1.9,63.55,25,5,2.73913
,5,45.4188,4.19,1.9,63.55,25,5,3.3913
,5,55.40875,4.19,1.9,63.55,25,5,3.17391
